Name,Date,Site,Cluster,Transect,Margin,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,1470,2469,PCYL,Alleviate,2022-03-04 02:11:53+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,1727,3761,PMAS,Alleviate,2022-03-04 02:11:53+00:00,PMAS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,1636,3665,PMAS,Alleviate,2022-03-04 02:11:53+00:00,PMAS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,1511,3371,PMAS,Alleviate,2022-03-04 02:11:53+00:00,PMAS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,2336,1028,DEAD,Alleviate,2022-03-04 02:11:53+00:00,DEAD,91,MALG,2,HALI,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,2366,938,DEAD,Alleviate,2022-03-04 02:11:53+00:00,DEAD,89,RUBB,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,1952,1105,DEAD,Alleviate,2022-03-04 02:11:53+00:00,DEAD,82,RUBB,9,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,2107,1652,DEAD,Alleviate,2022-03-04 02:11:53+00:00,DEAD,91,MALG,2,CYAN,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,2153,2987,PMAS,Alleviate,2022-03-04 02:11:53+00:00,PMAS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,1917,3101,PMAS,Alleviate,2022-03-04 02:11:53+00:00,PMAS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,2094,2654,PMAS,Alleviate,2022-03-04 02:11:53+00:00,PMAS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,2245,3649,PMAS,Alleviate,2022-03-04 02:11:53+00:00,PMAS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,2448,667,DEAD,Alleviate,2022-03-04 02:11:53+00:00,DEAD,91,RUBB,2,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,2849,854,DEAD,Alleviate,2022-03-04 02:11:53+00:00,DEAD,54,CYAN,32,MALG,4,RUBB,2,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,2988,1805,DEAD,Alleviate,2022-03-04 02:11:53+00:00,DEAD,91,MALG,2,HALI,1,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 17.0-A (P5270903).JPG,,,,,,,,,,,,,,,,,,2666,3959,PMAS,Alleviate,2022-03-04 02:11:53+00:00,PMAS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,95,526,PCYL,Alleviate,2022-03-04 02:14:04+00:00,PCYL,74,DEAD,16,MALG,3,HALI,2,RUBB,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,210,2517,SAND,Alleviate,2022-03-04 02:14:04+00:00,SAND,87,RUBB,4,DEAD,3,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,631,1639,RUBB,Alleviate,2022-03-04 02:14:04+00:00,RUBB,84,DEAD,8,MALG,2,PCYL,1,SAND,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,712,2075,SAND,Alleviate,2022-03-04 02:14:04+00:00,SAND,83,DEAD,5,RUBB,5,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1194,2797,SAND,Alleviate,2022-03-04 02:14:04+00:00,SAND,84,RUBB,7,DEAD,3,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1062,2732,SAND,Alleviate,2022-03-04 02:14:04+00:00,SAND,75,RUBB,17,MALG,2,DEAD,2,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,846,3212,DEAD,Alleviate,2022-03-04 02:14:04+00:00,DEAD,90,MALG,4,CYAN,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1784,873,DEAD,Alleviate,2022-03-04 02:14:04+00:00,DEAD,74,PCYL,15,MALG,3,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1829,822,PCYL,Alleviate,2022-03-04 02:14:04+00:00,PCYL,90,DEAD,4,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1878,2649,SAND,Alleviate,2022-03-04 02:14:04+00:00,SAND,66,DEAD,19,RUBB,8,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1893,2745,DEAD,Alleviate,2022-03-04 02:14:04+00:00,DEAD,83,RUBB,5,MALG,3,SAND,3,HALI,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,2693,3968,DEAD,Alleviate,2022-03-04 02:14:04+00:00,DEAD,63,SAND,24,MALG,3,RUBB,3,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,421,3109,PCYL,Alleviate,2022-03-04 02:14:04+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,449,3434,DEAD,Alleviate,2022-03-04 02:14:04+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,575,3679,DEAD,Alleviate,2022-03-04 02:14:04+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,630,710,PCYL,Alleviate,2022-03-04 02:14:04+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1082,133,SAND,Alleviate,2022-03-04 02:14:04+00:00,SAND,89,DEAD,3,MALG,2,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,772,983,PCYL,Alleviate,2022-03-04 02:14:04+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1079,3553,DEAD,Alleviate,2022-03-04 02:14:03+00:00,DEAD,87,RUBB,3,MALG,2,PCYL,1,CYAN,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,806,3679,SAND,Alleviate,2022-03-04 02:14:03+00:00,SAND,89,DEAD,4,MALG,2,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1642,64,PCYL,Alleviate,2022-03-04 02:14:03+00:00,PCYL,89,DEAD,4,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1499,1169,DEAD,Alleviate,2022-03-04 02:14:03+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1610,843,PCYL,Alleviate,2022-03-04 02:14:03+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1638,2072,PCYL,Alleviate,2022-03-04 02:14:03+00:00,PCYL,88,DEAD,4,MALG,2,RUBB,1,SAND,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1268,3521,DEAD,Alleviate,2022-03-04 02:14:03+00:00,DEAD,91,MALG,2,PCYL,1,HALI,1,RUBB,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,2234,453,PCYL,Alleviate,2022-03-04 02:14:03+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,2030,1047,DEAD,Alleviate,2022-03-04 02:14:03+00:00,DEAD,88,RUBB,5,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,1970,2021,DEAD,Alleviate,2022-03-04 02:14:03+00:00,DEAD,92,MALG,2,HALI,1,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,2876,2234,DEAD,Alleviate,2022-03-04 02:14:03+00:00,DEAD,91,MALG,2,HALI,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,2766,2226,DEAD,Alleviate,2022-03-04 02:14:03+00:00,DEAD,92,MALG,2,HALI,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,2438,2514,SAND,Alleviate,2022-03-04 02:14:03+00:00,SAND,90,DEAD,3,MALG,2,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 17.5-B (P5270933).JPG,,,,,,,,,,,,,,,,,,2905,3864,DEAD,Alleviate,2022-03-04 02:14:03+00:00,DEAD,66,RUBB,26,MALG,2,SAND,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,966,2047,SAND,Alleviate,2022-03-04 02:17:01+00:00,SAND,87,RUBB,4,DEAD,3,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,1504,2945,SAND,Alleviate,2022-03-04 02:17:01+00:00,SAND,89,DEAD,3,RUBB,2,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,1850,1312,SAND,Alleviate,2022-03-04 02:17:01+00:00,SAND,75,RUBB,17,MALG,2,DEAD,2,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2785,724,DEAD,Alleviate,2022-03-04 02:17:01+00:00,DEAD,76,CYAN,10,MALG,4,PCYL,2,RUBB,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2900,2733,SAND,Alleviate,2022-03-04 02:17:01+00:00,SAND,90,DEAD,3,MALG,2,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,1,63,PCYL,Alleviate,2022-03-04 02:17:01+00:00,PCYL,88,DEAD,5,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,306,569,PCYL,Alleviate,2022-03-04 02:17:01+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,310,1221,SAND,Alleviate,2022-03-04 02:17:01+00:00,SAND,89,DEAD,3,RUBB,2,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,513,1306,SAND,Alleviate,2022-03-04 02:17:01+00:00,SAND,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,422,3178,PCYL,Alleviate,2022-03-04 02:17:01+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,385,3900,PCYL,Alleviate,2022-03-04 02:17:01+00:00,PCYL,89,DEAD,3,MALG,2,PMAS,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,295,3293,PCYL,Alleviate,2022-03-04 02:17:01+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,747,78,PCYL,Alleviate,2022-03-04 02:17:01+00:00,PCYL,87,DEAD,6,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,612,1642,SAND,Alleviate,2022-03-04 02:17:01+00:00,SAND,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,696,2117,SAND,Alleviate,2022-03-04 02:17:01+00:00,SAND,90,DEAD,3,MALG,2,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,913,2802,SAND,Alleviate,2022-03-04 02:17:01+00:00,SAND,89,DEAD,3,RUBB,2,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,944,3759,DEAD,Alleviate,2022-03-04 02:17:01+00:00,DEAD,83,PCYL,9,MALG,3,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,1093,3260,PCYL,Alleviate,2022-03-04 02:17:01+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,1237,2009,SAND,Alleviate,2022-03-04 02:17:01+00:00,SAND,90,DEAD,3,MALG,2,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,1234,3775,PCYL,Alleviate,2022-03-04 02:17:01+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2300,245,DEAD,Alleviate,2022-03-04 02:17:01+00:00,DEAD,86,SAND,5,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2197,423,DEAD,Alleviate,2022-03-04 02:17:00+00:00,DEAD,88,RUBB,4,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2116,1005,RUBB,Alleviate,2022-03-04 02:17:00+00:00,RUBB,70,SAND,12,DEAD,11,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,1957,2944,SAND,Alleviate,2022-03-04 02:17:00+00:00,SAND,89,DEAD,3,MALG,2,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,1954,3616,PCYL,Alleviate,2022-03-04 02:17:00+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2030,3614,PCYL,Alleviate,2022-03-04 02:17:00+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,1956,3231,PCYL,Alleviate,2022-03-04 02:17:00+00:00,PCYL,89,DEAD,3,MALG,2,SAND,1,RUBB,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2687,690,DEAD,Alleviate,2022-03-04 02:17:00+00:00,DEAD,90,MALG,3,RUBB,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2827,432,DEAD,Alleviate,2022-03-04 02:17:00+00:00,DEAD,82,RUBB,5,MALG,3,HALI,2,PCYL,2
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2737,1535,DEAD,Alleviate,2022-03-04 02:17:00+00:00,DEAD,85,RUBB,4,MALG,3,SAND,3,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2979,1648,DEAD,Alleviate,2022-03-04 02:17:00+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2721,2061,RUBB,Alleviate,2022-03-04 02:17:00+00:00,RUBB,64,SAND,28,DEAD,3,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2557,2540,DEAD,Alleviate,2022-03-04 02:17:00+00:00,DEAD,70,SAND,18,MALG,3,RUBB,3,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2656,2777,SAND,Alleviate,2022-03-04 02:17:00+00:00,SAND,90,DEAD,3,MALG,2,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2664,3982,PCYL,Alleviate,2022-03-04 02:17:00+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2924,3211,SAND,Alleviate,2022-03-04 02:17:00+00:00,SAND,90,DEAD,3,MALG,2,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 18.0-A (P5270905).JPG,,,,,,,,,,,,,,,,,,2475,3591,PCYL,Alleviate,2022-03-04 02:17:00+00:00,PCYL,89,DEAD,4,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,561,2954,SAND,Alleviate,2022-03-04 02:19:25+00:00,SAND,88,DEAD,5,MALG,2,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,745,1011,SAND,Alleviate,2022-03-04 02:19:25+00:00,SAND,87,DEAD,4,RUBB,3,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,930,815,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,75,RUBB,17,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1541,392,RUBB,Alleviate,2022-03-04 02:19:25+00:00,RUBB,75,DEAD,19,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1957,351,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,89,MALG,2,RUBB,2,SAND,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1809,3077,SAND,Alleviate,2022-03-04 02:19:25+00:00,SAND,86,DEAD,4,RUBB,4,MALG,2,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,370,797,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,67,MALG,12,HALI,3,PCYL,3,PRUS,3
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,449,390,PCYL,Alleviate,2022-03-04 02:19:25+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,561,1580,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,134,1479,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,91,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,370,1732,PCYL,Alleviate,2022-03-04 02:19:25+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,27,2438,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,641,483,PCYL,Alleviate,2022-03-04 02:19:25+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1047,2338,SAND,Alleviate,2022-03-04 02:19:25+00:00,SAND,89,DEAD,3,MALG,2,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,809,2943,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,91,MALG,2,HALI,1,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1039,2829,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,91,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1296,878,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,81,SAND,8,MALG,3,RUBB,2,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1470,1352,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,91,MALG,2,RUBB,1,SAND,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1725,905,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,83,SAND,3,RUBB,3,MALG,3,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1714,1915,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,91,MALG,2,HALI,1,SAND,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1468,2490,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,91,MALG,2,SAND,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1562,3312,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1705,3301,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,1920,909,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,2026,1213,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,91,MALG,2,HALI,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,2318,948,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,91,MALG,2,HALI,1,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,2099,1908,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,2180,2206,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,2308,2317,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,2962,707,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,90,MALG,2,HALI,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,2784,1311,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,2769,2137,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,2612,1872,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T2 18.5-B (P5270931).JPG,,,,,,,,,,,,,,,,,,2655,2683,DEAD,Alleviate,2022-03-04 02:19:25+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
